timestamp,operation,controller,details,username,status
Tue May 21 04:11:14 EEST 2019,UPDATE,controller.MedicController,Medic accepts request from patient with id=20,jms,OK
Tue May 21 04:11:24 EEST 2019,AUTHENTICATE,controller.AuthenticationController,User tries to login,bobby,OK
Tue May 21 04:11:24 EEST 2019,READ,controller.PatientController,Patient reads his data,bobby,OK
Tue May 21 04:11:24 EEST 2019,READ,controller.PatientController,Patient reads his data,bobby,OK
Tue May 21 04:11:24 EEST 2019,READ,controller.MedicController,User reads all medics,,OK
Tue May 21 04:11:25 EEST 2019,READ,controller.MedicController,User reads medic with id=19,,OK
Tue May 21 04:11:42 EEST 2019,CREATE,controller.CaseController,Patient creates case,bobby,OK
Tue May 21 04:11:45 EEST 2019,READ,controller.CaseController,Read case with id=6,bobby,OK
Tue May 21 04:11:46 EEST 2019,READ,controller.PatientController,User reads data from patient with id=20,bobby,OK
Tue May 21 04:11:46 EEST 2019,READ,controller.MedicController,User reads medic with id=19,,OK
Tue May 21 04:11:58 EEST 2019,UPDATE,controller.CaseController,Patient adds symptom to case with id=6,bobby,OK
